user_id,install_date,country,platform,channel
U49729,2026-01-01,JP,iOS,Organic
U49683,2026-01-01,JP,iOS,Organic
U12097,2026-01-01,JP,iOS,Google
U12127,2026-01-01,US,iOS,TikTok
U49670,2026-01-01,JP,iOS,Organic
U12132,2026-01-01,US,iOS,Meta
U12144,2026-01-01,US,Android,Meta
U12193,2026-01-01,JP,iOS,Organic
U49543,2026-01-01,US,Android,Meta
U12212,2026-01-01,JP,iOS,Google
U12247,2026-01-01,US,iOS,TikTok
U49481,2026-01-01,JP,Android,Organic
U49467,2026-01-01,US,Android,TikTok
U48820,2026-01-01,US,Android,Meta
U13029,2026-01-01,JP,Android,Organic
U03517,2026-01-01,JP,Android,Google
U48759,2026-01-01,US,iOS,Meta
U13612,2026-01-01,US,Android,Organic
U13655,2026-01-01,US,Android,Meta
U13701,2026-01-01,JP,iOS,Meta
U48117,2026-01-01,US,iOS,TikTok
U48114,2026-01-01,JP,iOS,Meta
U13707,2026-01-01,US,Android,Organic
U13787,2026-01-01,JP,iOS,TikTok
U11481,2026-01-01,JP,iOS,Organic
U48006,2026-01-01,JP,iOS,Meta
U48001,2026-01-01,JP,iOS,Google
U47996,2026-01-01,US,iOS,TikTok
U47942,2026-01-01,US,iOS,TikTok
U47934,2026-01-01,JP,iOS,TikTok
U47902,2026-01-01,JP,iOS,TikTok
U47876,2026-01-01,US,iOS,Meta
U03261,2026-01-01,JP,Android,Google
U47829,2026-01-01,JP,Android,Google
U14054,2026-01-01,JP,iOS,Organic
U02522,2026-01-01,US,Android,Meta
U03735,2026-01-01,US,Android,Meta
U14090,2026-01-01,US,iOS,Meta
U47734,2026-01-01,US,Android,Organic
U11445,2026-01-01,US,iOS,TikTok
U47607,2026-01-01,JP,iOS,Organic
U03776,2026-01-01,JP,Android,TikTok
U13608,2026-01-01,JP,iOS,TikTok
U11386,2026-01-01,US,Android,TikTok
U03651,2026-01-01,JP,iOS,Organic
U13567,2026-01-01,JP,iOS,Google
U48752,2026-01-01,JP,Android,Meta
U13076,2026-01-01,JP,Android,Google
U48728,2026-01-01,JP,iOS,TikTok
U13110,2026-01-01,US,iOS,Organic
U11593,2026-01-01,JP,Android,Organic
U48642,2026-01-01,JP,iOS,Organic
U11584,2026-01-01,US,Android,TikTok
U13272,2026-01-01,US,iOS,TikTok
U13281,2026-01-01,JP,iOS,Google
U02576,2026-01-01,JP,Android,Google
U13349,2026-01-01,US,iOS,TikTok
U48478,2026-01-01,US,Android,Organic
U11512,2026-01-01,JP,iOS,Google
U13406,2026-01-01,JP,iOS,TikTok
U48410,2026-01-01,JP,Android,TikTok
U00110,2026-01-01,JP,Android,Organic
U11505,2026-01-01,JP,iOS,TikTok
U48367,2026-01-01,JP,iOS,Meta
U13493,2026-01-01,JP,iOS,Google
U13500,2026-01-01,JP,iOS,Meta
U03538,2026-01-01,JP,Android,Meta
U13506,2026-01-01,US,iOS,Meta
U02703,2026-01-01,US,iOS,Organic
U13521,2026-01-01,JP,iOS,Organic
U03617,2026-01-01,US,Android,TikTok
U48247,2026-01-01,US,Android,Organic
U04418,2026-01-01,JP,iOS,TikTok
U46554,2026-01-01,US,Android,TikTok
U45247,2026-01-01,JP,Android,Google
U43826,2026-01-01,JP,iOS,Organic
U17454,2026-01-01,JP,Android,Organic
U17444,2026-01-01,US,iOS,Google
U18632,2026-01-01,JP,iOS,TikTok
U18626,2026-01-01,JP,iOS,Organic
U17955,2026-01-01,JP,Android,TikTok
U44789,2026-01-01,US,Android,Meta
U44808,2026-01-01,US,iOS,Organic
U18615,2026-01-01,US,iOS,TikTok
U00454,2026-01-01,US,Android,TikTok
U17262,2026-01-01,US,Android,TikTok
U43880,2026-01-01,JP,iOS,Google
U44754,2026-01-01,JP,Android,Organic
U18970,2026-01-01,US,Android,TikTok
U44521,2026-01-01,JP,iOS,TikTok
U43382,2026-01-01,US,iOS,Organic
U43331,2026-01-01,JP,Android,Google
U10745,2026-01-01,US,iOS,TikTok
U44208,2026-01-01,US,iOS,TikTok
U43303,2026-01-01,US,Android,Organic
U02160,2026-01-01,US,Android,Meta
U44939,2026-01-01,JP,iOS,TikTok
U04613,2026-01-01,JP,iOS,Meta
U19127,2026-01-01,JP,iOS,Meta
U43941,2026-01-01,JP,iOS,Organic
U19163,2026-01-01,JP,iOS,Google
U18989,2026-01-01,JP,Android,TikTok
U10585,2026-01-01,US,Android,Meta
U43439,2026-01-01,JP,iOS,Organic
U10796,2026-01-01,JP,Android,TikTok
U17701,2026-01-01,US,Android,TikTok
U17655,2026-01-01,JP,iOS,Organic
U18817,2026-01-01,US,Android,Organic
U17724,2026-01-01,JP,iOS,Meta
U44461,2026-01-01,JP,iOS,Organic
U44569,2026-01-01,JP,iOS,Organic
U43629,2026-01-01,US,iOS,Organic
U17729,2026-01-01,JP,iOS,TikTok
U18793,2026-01-01,JP,iOS,Organic
U17739,2026-01-01,US,iOS,Meta
U17540,2026-01-01,JP,iOS,TikTok
U18788,2026-01-01,US,iOS,Meta
U43460,2026-01-01,JP,Android,TikTok
U43738,2026-01-01,JP,Android,TikTok
U18752,2026-01-01,US,Android,TikTok
U10793,2026-01-01,US,iOS,TikTok
U04844,2026-01-01,JP,iOS,Google
U17521,2026-01-01,US,iOS,Google
U17859,2026-01-01,US,Android,Organic
U17478,2026-01-01,JP,iOS,Meta
U44349,2026-01-01,US,iOS,TikTok
U44712,2026-01-01,US,iOS,TikTok
U18918,2026-01-01,JP,Android,Organic
U43788,2026-01-01,JP,Android,Meta
U17907,2026-01-01,JP,Android,Google
U44724,2026-01-01,US,iOS,Meta
U17537,2026-01-01,JP,iOS,Google
U18077,2026-01-01,US,Android,Google
U44489,2026-01-01,JP,iOS,Google
U43163,2026-01-01,JP,iOS,Organic
U44050,2026-01-01,JP,iOS,Organic
U17119,2026-01-01,US,Android,Organic
U17114,2026-01-01,JP,iOS,TikTok
U03192,2026-01-01,JP,iOS,Organic
U43091,2026-01-01,JP,iOS,TikTok
U19228,2026-01-01,JP,Android,TikTok
U45157,2026-01-01,US,Android,Meta
U18168,2026-01-01,US,iOS,Organic
U16964,2026-01-01,JP,Android,TikTok
U44107,2026-01-01,JP,iOS,Google
U02309,2026-01-01,JP,Android,Google
U04426,2026-01-01,JP,iOS,Google
U18349,2026-01-01,US,iOS,Google
U44017,2026-01-01,US,iOS,Meta
U18400,2026-01-01,JP,iOS,Organic
U10890,2026-01-01,US,Android,Organic
U02313,2026-01-01,US,iOS,Organic
U04442,2026-01-01,US,iOS,Meta
U17137,2026-01-01,US,iOS,Meta
U10654,2026-01-01,JP,Android,Organic
U10602,2026-01-01,JP,iOS,Google
U45196,2026-01-01,JP,Android,TikTok
U03193,2026-01-01,US,iOS,Organic
U43998,2026-01-01,JP,iOS,Meta
U17172,2026-01-01,US,iOS,Meta
U17176,2026-01-01,JP,iOS,Google
U19193,2026-01-01,US,Android,TikTok
U04917,2026-01-01,US,iOS,Meta
U16843,2026-01-01,JP,iOS,Google
U02781,2026-01-02,US,iOS,Meta
U29565,2026-01-02,US,iOS,Google
U27689,2026-01-02,JP,iOS,Meta
U08184,2026-01-02,JP,Android,Meta
U27959,2026-01-02,US,iOS,TikTok
U14052,2026-01-02,US,Android,TikTok
U11460,2026-01-02,US,Android,Organic
U29166,2026-01-02,JP,Android,Meta
U27660,2026-01-02,JP,iOS,Meta
U27962,2026-01-02,US,Android,Meta
U29144,2026-01-02,JP,Android,Organic
U02533,2026-01-02,US,iOS,Meta
U18716,2026-01-02,US,Android,Google
U29143,2026-01-02,US,iOS,Google
U08162,2026-01-02,JP,iOS,Google
U13324,2026-01-02,JP,iOS,Organic
U13315,2026-01-02,US,Android,Organic
U13291,2026-01-02,US,iOS,Meta
U13127,2026-01-02,JP,Android,TikTok
U20661,2026-01-02,US,Android,Meta
U13995,2026-01-02,JP,Android,Organic
U29487,2026-01-02,US,iOS,TikTok
U29360,2026-01-02,JP,Android,Google
U29495,2026-01-02,JP,iOS,Google
U13975,2026-01-02,JP,iOS,Organic
U29347,2026-01-02,JP,iOS,Organic
U20013,2026-01-02,US,iOS,Meta
U29558,2026-01-02,JP,Android,Meta
U20659,2026-01-02,JP,Android,Organic
U27852,2026-01-02,US,iOS,Google
U10282,2026-01-02,JP,iOS,Google
U02583,2026-01-02,JP,iOS,Google
U29324,2026-01-02,US,iOS,Google
U02977,2026-01-02,JP,iOS,Google
U27903,2026-01-02,US,Android,Meta
U20161,2026-01-02,JP,iOS,TikTok
U29265,2026-01-02,US,iOS,Organic
U07918,2026-01-02,US,Android,Google
U29007,2026-01-02,US,iOS,Meta
U29111,2026-01-02,JP,Android,TikTok
U28712,2026-01-02,JP,iOS,TikTok
U02041,2026-01-02,JP,Android,Organic
U13734,2026-01-02,JP,iOS,TikTok
U10515,2026-01-02,US,Android,Google
U13552,2026-01-02,JP,iOS,Meta
U13560,2026-01-02,US,iOS,Google
U13717,2026-01-02,JP,iOS,Organic
U18553,2026-01-02,US,Android,TikTok
U13571,2026-01-02,JP,iOS,Organic
U20429,2026-01-02,US,iOS,Meta
U13595,2026-01-02,US,iOS,Meta
U18506,2026-01-02,JP,Android,TikTok
U28482,2026-01-02,JP,iOS,Meta
U10133,2026-01-02,US,Android,TikTok
U18500,2026-01-02,US,Android,Organic
U28479,2026-01-02,JP,Android,Google
U20607,2026-01-02,US,iOS,TikTok
U28337,2026-01-02,JP,iOS,Google
U28266,2026-01-02,US,Android,Google
U13805,2026-01-02,JP,Android,Organic
U20220,2026-01-02,JP,iOS,Organic
U28145,2026-01-02,US,Android,TikTok
U02063,2026-01-02,JP,Android,Organic
U29100,2026-01-02,JP,Android,TikTok
U29092,2026-01-02,US,Android,Google
U07950,2026-01-02,JP,Android,TikTok
U11473,2026-01-02,JP,iOS,Organic
U29056,2026-01-02,US,iOS,TikTok
U08138,2026-01-02,JP,iOS,Google
U29037,2026-01-02,JP,iOS,Organic
U11489,2026-01-02,US,Android,Organic
U01487,2026-01-02,US,Android,TikTok
U18680,2026-01-02,JP,iOS,Meta
U07966,2026-01-02,US,Android,Organic
U13880,2026-01-02,US,iOS,Meta
U28943,2026-01-02,JP,iOS,TikTok
U20279,2026-01-02,JP,iOS,Google
U02066,2026-01-02,US,Android,Organic
U20319,2026-01-02,JP,iOS,Google
U28876,2026-01-02,US,Android,Meta
U20656,2026-01-02,US,Android,Meta
U18434,2026-01-02,US,iOS,Meta
U13819,2026-01-02,JP,iOS,Organic
U28685,2026-01-02,US,iOS,Meta
U10479,2026-01-02,JP,iOS,Meta
U18801,2026-01-02,US,Android,TikTok
U07270,2026-01-02,JP,iOS,TikTok
U12085,2026-01-02,JP,iOS,Meta
U02657,2026-01-02,JP,iOS,Google
U12087,2026-01-02,JP,Android,Organic
U19207,2026-01-02,US,iOS,Google
U10361,2026-01-02,US,iOS,TikTok
U31043,2026-01-02,JP,Android,Organic
U10348,2026-01-02,US,Android,Google
U31033,2026-01-02,US,iOS,Meta
U30995,2026-01-02,US,Android,Google
U19722,2026-01-02,JP,iOS,Google
U30985,2026-01-02,JP,iOS,Organic
U12056,2026-01-02,US,iOS,TikTok
U19739,2026-01-02,US,iOS,TikTok
U30915,2026-01-02,US,Android,Google
U19065,2026-01-02,US,Android,Google
U12284,2026-01-02,US,Android,Meta
U19055,2026-01-02,JP,iOS,TikTok
U12310,2026-01-02,US,iOS,TikTok
U30831,2026-01-02,JP,iOS,Google
U19007,2026-01-02,JP,Android,Google
U30754,2026-01-02,JP,iOS,Organic
U30672,2026-01-02,JP,iOS,Google
U07525,2026-01-02,US,iOS,Google
U12368,2026-01-02,JP,iOS,Organic
U11757,2026-01-02,US,Android,TikTok
U07411,2026-01-02,US,Android,Meta
U31287,2026-01-02,JP,Android,Google
U31317,2026-01-02,JP,iOS,TikTok
U19388,2026-01-02,US,Android,Google
U11821,2026-01-02,US,Android,TikTok
U11790,2026-01-02,US,iOS,Google
U19272,2026-01-02,US,Android,TikTok
U02670,2026-01-02,US,iOS,Organic
U10401,2026-01-02,JP,Android,Organic
U31794,2026-01-02,US,Android,Google
U31788,2026-01-02,JP,iOS,Organic
U31754,2026-01-02,JP,Android,Meta
U31724,2026-01-02,JP,iOS,Google
U19282,2026-01-02,JP,Android,Google
U10395,2026-01-02,US,iOS,Meta
U01296,2026-01-02,JP,Android,Organic
U11971,2026-01-02,US,iOS,Organic
U31612,2026-01-02,US,iOS,TikTok
U31590,2026-01-02,JP,iOS,TikTok
U31572,2026-01-02,JP,Android,Organic
U31558,2026-01-02,US,Android,Meta
U19301,2026-01-02,US,iOS,Meta
U31551,2026-01-02,JP,Android,Organic
U19262,2026-01-02,US,Android,Google
U19381,2026-01-02,JP,Android,Meta
U31413,2026-01-02,US,iOS,TikTok
U31376,2026-01-02,US,iOS,Organic
U31366,2026-01-02,JP,Android,Organic
U31349,2026-01-02,JP,iOS,TikTok
U02685,2026-01-02,JP,Android,Organic
U31348,2026-01-02,JP,iOS,TikTok
U12419,2026-01-02,US,Android,Meta
U19998,2026-01-02,JP,Android,Organic
U12442,2026-01-02,JP,iOS,Organic
U11744,2026-01-02,JP,iOS,Meta
U02611,2026-01-02,US,Android,TikTok
U29987,2026-01-02,US,iOS,TikTok
U29974,2026-01-02,JP,iOS,Google
U12855,2026-01-02,US,Android,Google
U29893,2026-01-02,US,iOS,Meta
U18873,2026-01-02,JP,Android,TikTok
U18871,2026-01-02,US,iOS,Organic
U27659,2026-01-02,JP,iOS,Organic
U12888,2026-01-02,JP,Android,Google
U18846,2026-01-02,US,iOS,Organic
U29880,2026-01-02,US,iOS,Meta
U29878,2026-01-02,US,Android,Organic
U11707,2026-01-02,JP,Android,TikTok
U02987,2026-01-02,JP,Android,Organic
U19931,2026-01-02,US,iOS,Meta
U11692,2026-01-02,JP,iOS,Organic
U29801,2026-01-02,US,iOS,Google
U07762,2026-01-02,JP,Android,TikTok
U18822,2026-01-02,JP,iOS,Organic
U01435,2026-01-02,JP,iOS,TikTok
U19953,2026-01-02,JP,iOS,TikTok
U19961,2026-01-02,JP,Android,Meta
U13065,2026-01-02,US,iOS,Google
U13072,2026-01-02,JP,Android,Organic
U13075,2026-01-02,JP,Android,TikTok
U02801,2026-01-02,JP,iOS,TikTok
U19921,2026-01-02,US,iOS,TikTok
U19883,2026-01-02,US,iOS,Meta
U12819,2026-01-02,JP,iOS,Google
U19880,2026-01-02,JP,iOS,Organic
U30509,2026-01-02,US,iOS,Organic
U19796,2026-01-02,US,iOS,TikTok
U10328,2026-01-02,JP,Android,Meta
U07613,2026-01-02,JP,iOS,TikTok
U30456,2026-01-02,US,iOS,Organic
U19831,2026-01-02,US,Android,Meta
U02630,2026-01-02,JP,iOS,Google
U18924,2026-01-02,JP,iOS,Organic
U12590,2026-01-02,US,iOS,Meta
U30373,2026-01-02,US,Android,Organic
U30360,2026-01-02,US,iOS,Google
U30342,2026-01-02,US,iOS,Google
U07688,2026-01-02,US,Android,Meta
U19864,2026-01-02,US,Android,TikTok
U30301,2026-01-02,US,iOS,TikTok
U07694,2026-01-02,US,iOS,Organic
U11742,2026-01-02,JP,iOS,Google
U07712,2026-01-02,JP,iOS,Google
U12733,2026-01-02,US,iOS,TikTok
U30217,2026-01-02,US,iOS,Google
U30114,2026-01-02,JP,iOS,TikTok
U10470,2026-01-02,US,Android,Organic
U19875,2026-01-02,US,Android,Meta
U12772,2026-01-02,JP,Android,TikTok
U12792,2026-01-02,US,Android,TikTok
U18903,2026-01-02,US,iOS,Organic
U07739,2026-01-02,US,iOS,Organic
U30532,2026-01-02,US,iOS,Organic
U02036,2026-01-02,US,Android,Meta
U14197,2026-01-02,US,Android,Meta
U27615,2026-01-02,US,iOS,Google
U15547,2026-01-02,US,iOS,Google
U24497,2026-01-02,US,iOS,TikTok
U21944,2026-01-02,US,iOS,TikTok
U24431,2026-01-02,JP,iOS,Google
U15561,2026-01-02,JP,iOS,Meta
U15566,2026-01-02,JP,Android,Google
U09737,2026-01-02,JP,iOS,TikTok
U24344,2026-01-02,US,iOS,Google
U09714,2026-01-02,JP,iOS,TikTok
U17307,2026-01-02,JP,iOS,Google
U09679,2026-01-02,JP,iOS,Organic
U02848,2026-01-02,US,iOS,Meta
U17291,2026-01-02,US,iOS,Google
U24165,2026-01-02,JP,Android,Google
U02395,2026-01-02,US,iOS,Meta
U15977,2026-01-02,JP,Android,Meta
U22132,2026-01-02,JP,iOS,Google
U24072,2026-01-02,US,iOS,TikTok
U24062,2026-01-02,US,Android,Meta
U09258,2026-01-02,US,Android,TikTok
U24038,2026-01-02,US,Android,TikTok
U17258,2026-01-02,JP,iOS,Organic
U22172,2026-01-02,JP,iOS,Organic
U17248,2026-01-02,JP,iOS,Organic
U23957,2026-01-02,JP,iOS,Meta
U11122,2026-01-02,JP,iOS,TikTok
U23891,2026-01-02,JP,iOS,Google
U09022,2026-01-02,JP,iOS,Google
U02375,2026-01-02,JP,iOS,TikTok
U24527,2026-01-02,JP,Android,Google
U15540,2026-01-02,JP,iOS,Organic
U15268,2026-01-02,US,Android,Google
U24963,2026-01-02,JP,Android,Organic
U15281,2026-01-02,JP,Android,Organic
U24958,2026-01-02,JP,Android,Organic
U24948,2026-01-02,US,iOS,Google
U15312,2026-01-02,JP,iOS,Google
U21646,2026-01-02,JP,iOS,Organic
U15314,2026-01-02,US,iOS,Meta
U09819,2026-01-02,US,iOS,Google
U21718,2026-01-02,JP,Android,Google
U21727,2026-01-02,JP,iOS,Organic
U09803,2026-01-02,US,Android,TikTok
U15385,2026-01-02,JP,iOS,TikTok
U15407,2026-01-02,US,iOS,Google
U15437,2026-01-02,JP,Android,Google
U15443,2026-01-02,US,iOS,Meta
U24754,2026-01-02,US,iOS,Google
U09801,2026-01-02,JP,Android,Google
U15499,2026-01-02,US,Android,Meta
U24721,2026-01-02,JP,Android,Organic
U01956,2026-01-02,JP,Android,Organic
U21789,2026-01-02,US,iOS,Google
U24680,2026-01-02,US,Android,Organic
U24626,2026-01-02,US,Android,Meta
U21826,2026-01-02,JP,Android,Meta
U21854,2026-01-02,US,Android,Organic
U21857,2026-01-02,JP,iOS,Meta
U01770,2026-01-02,JP,Android,Google
U21607,2026-01-02,US,Android,Organic
U23852,2026-01-02,JP,iOS,Organic
U23832,2026-01-02,US,Android,TikTok
U17042,2026-01-02,JP,iOS,Meta
U11005,2026-01-02,JP,iOS,TikTok
U10858,2026-01-02,US,iOS,TikTok
U22999,2026-01-02,JP,Android,Organic
U16610,2026-01-02,JP,Android,Organic
U16637,2026-01-02,US,iOS,Meta
U16652,2026-01-02,US,Android,Organic
U22971,2026-01-02,JP,iOS,Google
U16703,2026-01-02,JP,iOS,Meta
U10928,2026-01-02,US,iOS,TikTok
U22926,2026-01-02,JP,iOS,TikTok
U16734,2026-01-02,US,iOS,TikTok
U09641,2026-01-02,US,Android,Organic
U16900,2026-01-02,US,Android,TikTok
U16883,2026-01-02,US,Android,TikTok
U16876,2026-01-02,US,iOS,Organic
U02857,2026-01-02,JP,Android,Organic
U22812,2026-01-02,US,iOS,TikTok
U16744,2026-01-02,JP,Android,TikTok
U22764,2026-01-02,US,Android,TikTok
U02323,2026-01-02,JP,Android,Google
U09544,2026-01-02,US,Android,TikTok
U16872,2026-01-02,US,Android,TikTok
U22697,2026-01-02,US,iOS,Meta
U09554,2026-01-02,US,Android,Meta
U16783,2026-01-02,JP,Android,Meta
U22632,2026-01-02,JP,Android,Organic
U23049,2026-01-02,JP,iOS,TikTok
U23840,2026-01-02,JP,Android,Meta
U23051,2026-01-02,JP,iOS,Google
U16523,2026-01-02,US,iOS,TikTok
U16201,2026-01-02,US,Android,Meta
U23824,2026-01-02,JP,Android,Google
U22204,2026-01-02,JP,iOS,Meta
U16204,2026-01-02,JP,iOS,TikTok
U16209,2026-01-02,US,Android,TikTok
U17247,2026-01-02,US,iOS,TikTok
U16228,2026-01-02,US,Android,Organic
U23671,2026-01-02,US,Android,Organic
U23608,2026-01-02,US,Android,TikTok
U17234,2026-01-02,US,iOS,TikTok
U16251,2026-01-02,JP,Android,TikTok
U17201,2026-01-02,US,Android,Meta
U11065,2026-01-02,US,Android,TikTok
U16327,2026-01-02,US,Android,Meta
U17177,2026-01-02,JP,iOS,Meta
U22275,2026-01-02,US,Android,TikTok
U23537,2026-01-02,JP,Android,Google
U02361,2026-01-02,JP,Android,Organic
U23495,2026-01-02,US,Android,TikTok
U10836,2026-01-02,US,Android,TikTok
U11039,2026-01-02,US,iOS,Meta
U17121,2026-01-02,JP,Android,Google
U09655,2026-01-02,US,Android,Meta
U16517,2026-01-02,US,iOS,Meta
U23261,2026-01-02,US,iOS,Meta
U16518,2026-01-02,US,Android,Meta
U11034,2026-01-02,JP,Android,Meta
U22378,2026-01-02,US,Android,Google
U27636,2026-01-02,JP,iOS,TikTok
U25002,2026-01-02,JP,Android,Google
U25059,2026-01-02,JP,Android,Organic
U14293,2026-01-02,US,iOS,Organic
U18155,2026-01-02,JP,Android,TikTok
U26962,2026-01-02,US,iOS,Google
U08498,2026-01-02,US,iOS,Organic
U20950,2026-01-02,JP,iOS,Organic
U14371,2026-01-02,JP,Android,Meta
U08519,2026-01-02,US,iOS,Organic
U26796,2026-01-02,JP,iOS,Meta
U18046,2026-01-02,US,Android,TikTok
U20985,2026-01-02,JP,iOS,Organic
U18040,2026-01-02,JP,Android,Organic
U14408,2026-01-02,US,iOS,Meta
U26670,2026-01-02,JP,Android,Google
U20993,2026-01-02,JP,iOS,TikTok
U26583,2026-01-02,US,iOS,Organic
U21048,2026-01-02,US,iOS,TikTok
U17981,2026-01-02,JP,Android,Organic
U14584,2026-01-02,US,Android,Organic
U14625,2026-01-02,US,Android,TikTok
U17979,2026-01-02,US,Android,TikTok
U08616,2026-01-02,US,iOS,Meta
U14649,2026-01-02,US,Android,Meta
U11347,2026-01-02,JP,iOS,TikTok
U26428,2026-01-02,JP,Android,Meta
U26423,2026-01-02,US,Android,TikTok
U26397,2026-01-02,US,Android,TikTok
U21087,2026-01-02,US,Android,Organic
U14290,2026-01-02,JP,iOS,TikTok
U10002,2026-01-02,JP,iOS,TikTok
U14274,2026-01-02,US,iOS,Organic
U02509,2026-01-02,JP,iOS,TikTok
U20718,2026-01-02,US,Android,TikTok
U18342,2026-01-02,US,iOS,Google
U08335,2026-01-02,JP,iOS,TikTok
U27471,2026-01-02,US,iOS,TikTok
U10040,2026-01-02,JP,Android,Google
U27440,2026-01-02,JP,Android,Meta
U08361,2026-01-02,US,Android,Google
U08367,2026-01-02,JP,iOS,Organic
U27399,2026-01-02,US,iOS,Meta
U27376,2026-01-02,US,Android,TikTok
U14066,2026-01-02,JP,iOS,Organic
U27349,2026-01-02,JP,iOS,Meta
U27328,2026-01-02,US,iOS,Meta
U02217,2026-01-02,US,Android,Google
U27319,2026-01-02,JP,iOS,Google
U18268,2026-01-02,JP,Android,Organic
U10026,2026-01-02,JP,Android,TikTok
U02221,2026-01-02,US,iOS,Meta
U11436,2026-01-02,US,iOS,TikTok
U27299,2026-01-02,JP,Android,Organic
U14175,2026-01-02,JP,iOS,Meta
U27288,2026-01-02,US,Android,Meta
U11416,2026-01-02,US,Android,Organic
U27174,2026-01-02,JP,Android,Meta
U14212,2026-01-02,US,Android,TikTok
U20876,2026-01-02,US,iOS,Meta
U27120,2026-01-02,JP,iOS,Organic
U02507,2026-01-02,US,Android,TikTok
U15263,2026-01-02,US,iOS,Organic
U14737,2026-01-02,JP,iOS,Organic
U10778,2026-01-02,US,Android,Google
U25627,2026-01-02,JP,iOS,Organic
U25431,2026-01-02,JP,iOS,TikTok
U25429,2026-01-02,US,Android,Meta
U25361,2026-01-02,JP,iOS,Google
U08821,2026-01-02,JP,iOS,Organic
U25329,2026-01-02,US,iOS,TikTok
U25324,2026-01-02,JP,iOS,Organic
U14846,2026-01-02,US,iOS,Organic
U08876,2026-01-02,JP,Android,Google
U25251,2026-01-02,JP,iOS,Meta
U25238,2026-01-02,US,iOS,TikTok
U21562,2026-01-02,US,iOS,TikTok
U21567,2026-01-02,JP,iOS,Meta
U15014,2026-01-02,US,iOS,Organic
U15067,2026-01-02,JP,iOS,Organic
U17641,2026-01-02,JP,Android,Organic
U11312,2026-01-02,JP,iOS,Organic
U15099,2026-01-02,US,iOS,Google
U02449,2026-01-02,US,Android,TikTok
U17638,2026-01-02,US,iOS,TikTok
U08886,2026-01-02,US,iOS,Organic
U15132,2026-01-02,US,Android,Google
U10791,2026-01-02,JP,Android,Google
U11282,2026-01-02,JP,iOS,Organic
U17557,2026-01-02,JP,iOS,Organic
U25084,2026-01-02,JP,iOS,Google
U25070,2026-01-02,JP,iOS,Google
U25643,2026-01-02,JP,iOS,TikTok
U11342,2026-01-02,JP,Android,Google
U08734,2026-01-02,JP,iOS,Organic
U25800,2026-01-02,US,Android,TikTok
U21147,2026-01-02,US,iOS,Meta
U02004,2026-01-02,JP,iOS,Organic
U17932,2026-01-02,JP,iOS,Meta
U26225,2026-01-02,JP,Android,Organic
U21154,2026-01-02,JP,iOS,Google
U03311,2026-01-02,US,iOS,TikTok
U26153,2026-01-02,JP,iOS,Meta
U26142,2026-01-02,JP,Android,Organic
U17892,2026-01-02,JP,iOS,Organic
U17888,2026-01-02,JP,iOS,Organic
U26109,2026-01-02,US,Android,Meta
U14752,2026-01-02,JP,iOS,Organic
U26093,2026-01-02,JP,Android,Google
U26071,2026-01-02,US,Android,Organic
U14779,2026-01-02,US,iOS,Google
U08669,2026-01-02,US,iOS,Google
U08680,2026-01-02,US,Android,Meta
U17805,2026-01-02,US,Android,TikTok
U17752,2026-01-02,US,Android,Meta
U11337,2026-01-02,JP,iOS,Organic
U25894,2026-01-02,JP,iOS,Google
U17749,2026-01-02,US,Android,TikTok
U08714,2026-01-02,JP,iOS,Google
U25864,2026-01-02,JP,iOS,Organic
U25834,2026-01-02,JP,iOS,TikTok
U11330,2026-01-02,JP,iOS,Meta
U21455,2026-01-02,US,iOS,Google
U25771,2026-01-02,US,Android,Google
U21186,2026-01-02,US,Android,Meta
U30936,2026-01-02,JP,iOS,Organic
U11792,2026-01-02,JP,Android,Google
U37655,2026-01-02,US,iOS,TikTok
U37648,2026-01-02,JP,iOS,Google
U45512,2026-01-02,JP,iOS,Google
U00333,2026-01-02,US,Android,TikTok
U37588,2026-01-02,US,iOS,Meta
U45515,2026-01-02,JP,iOS,TikTok
U45517,2026-01-02,JP,Android,Meta
U45531,2026-01-02,JP,Android,Meta
U37534,2026-01-02,JP,iOS,Organic
U37479,2026-01-02,JP,Android,Google
U45533,2026-01-02,JP,Android,Organic
U45535,2026-01-02,JP,Android,TikTok
U00902,2026-01-02,JP,Android,TikTok
U45593,2026-01-02,JP,iOS,Organic
U37674,2026-01-02,JP,Android,Google
U37342,2026-01-02,JP,Android,Google
U45598,2026-01-02,US,iOS,Meta
U45630,2026-01-02,JP,iOS,Organic
U37277,2026-01-02,US,Android,TikTok
U37255,2026-01-02,US,Android,Meta
U37248,2026-01-02,US,iOS,TikTok
U45645,2026-01-02,JP,Android,Google
U37210,2026-01-02,JP,iOS,TikTok
U04363,2026-01-02,US,iOS,Organic
U37182,2026-01-02,US,Android,TikTok
U00919,2026-01-02,JP,iOS,Organic
U37158,2026-01-02,JP,Android,TikTok
U45681,2026-01-02,US,Android,Meta
U45757,2026-01-02,JP,Android,Organic
U04327,2026-01-02,JP,iOS,Google
U45594,2026-01-02,JP,iOS,Organic
U04382,2026-01-02,JP,iOS,Google
U37782,2026-01-02,US,Android,TikTok
U37791,2026-01-02,US,Android,TikTok
U45006,2026-01-02,JP,iOS,TikTok
U38439,2026-01-02,US,iOS,Organic
U45037,2026-01-02,US,iOS,Meta
U45041,2026-01-02,JP,iOS,Google
U45042,2026-01-02,JP,Android,Google
U45045,2026-01-02,JP,Android,Organic
U38380,2026-01-02,JP,Android,Google
