user_id,date,day_since_install,sessions,playtime_minutes
U44808,2026-01-01,0,5,53.5
U44939,2026-01-01,0,4,27.7
U45157,2026-01-01,0,3,7.4
U45196,2026-01-01,0,1,21.5
U45247,2026-01-01,0,3,36.4
U45279,2026-01-01,0,2,4.1
U45348,2026-01-01,0,2,27.3
U45399,2026-01-01,0,2,18.4
U45401,2026-01-01,0,3,55.3
U45450,2026-01-01,0,5,13.1
U45461,2026-01-01,0,1,15.2
U45494,2026-01-01,0,1,50.7
U45699,2026-01-01,0,2,27.8
U45702,2026-01-01,0,2,46.1
U45758,2026-01-01,0,4,9.4
U45787,2026-01-01,0,2,8.4
U45818,2026-01-01,0,1,9.6
U45853,2026-01-01,0,3,32.1
U46040,2026-01-01,0,1,46.3
U46053,2026-01-01,0,4,22.3
U46076,2026-01-01,0,2,53.8
U46104,2026-01-01,0,1,77.2
U46137,2026-01-01,0,2,32.2
U46231,2026-01-01,0,1,47.9
U46287,2026-01-01,0,2,33.1
U46309,2026-01-01,0,4,56.0
U46334,2026-01-01,0,1,13.9
U46358,2026-01-01,0,1,83.0
U46371,2026-01-01,0,1,58.7
U46434,2026-01-01,0,2,35.5
U46463,2026-01-01,0,1,54.5
U46538,2026-01-01,0,2,44.6
U46554,2026-01-01,0,2,27.7
U46603,2026-01-01,0,2,23.2
U46751,2026-01-01,0,3,13.8
U46830,2026-01-01,0,1,44.2
U46848,2026-01-01,0,1,29.1
U46914,2026-01-01,0,3,43.5
U47032,2026-01-01,0,6,50.6
U47033,2026-01-01,0,2,28.1
U47045,2026-01-01,0,1,25.3
U47080,2026-01-01,0,4,17.9
U47087,2026-01-01,0,4,63.0
U47097,2026-01-01,0,3,6.1
U47099,2026-01-01,0,4,20.8
U47197,2026-01-01,0,5,7.6
U47242,2026-01-01,0,6,3.7
U47339,2026-01-01,0,2,44.6
U47415,2026-01-01,0,2,45.0
U47417,2026-01-01,0,1,38.7
U47544,2026-01-01,0,1,39.2
U47607,2026-01-01,0,1,43.4
U47734,2026-01-01,0,2,45.5
U47829,2026-01-01,0,3,41.9
U47876,2026-01-01,0,3,12.7
U47902,2026-01-01,0,3,27.8
U47934,2026-01-01,0,3,29.1
U47942,2026-01-01,0,2,39.2
U47996,2026-01-01,0,2,42.0
U48001,2026-01-01,0,2,37.6
U48006,2026-01-01,0,2,15.5
U48114,2026-01-01,0,3,35.0
U48117,2026-01-01,0,3,73.5
U48247,2026-01-01,0,2,25.3
U48367,2026-01-01,0,2,17.2
U48410,2026-01-01,0,3,30.7
U48478,2026-01-01,0,4,57.3
U48642,2026-01-01,0,1,125.0
U48728,2026-01-01,0,1,51.2
U48752,2026-01-01,0,2,18.6
U48759,2026-01-01,0,2,29.3
U48820,2026-01-01,0,3,61.7
U48863,2026-01-01,0,2,31.4
U48923,2026-01-01,0,3,16.7
U48944,2026-01-01,0,1,36.8
U49025,2026-01-01,0,2,14.2
U49055,2026-01-01,0,1,24.5
U49222,2026-01-01,0,3,18.5
U49235,2026-01-01,0,4,36.5
U49270,2026-01-01,0,1,50.5
U49306,2026-01-01,0,2,3.9
U49404,2026-01-01,0,2,12.8
U49409,2026-01-01,0,3,46.0
U49467,2026-01-01,0,2,29.0
U49481,2026-01-01,0,4,63.8
U49543,2026-01-01,0,1,61.5
U49670,2026-01-01,0,1,46.0
U49683,2026-01-01,0,3,28.1
U49729,2026-01-01,0,1,41.2
U49756,2026-01-01,0,2,13.1
U00041,2026-01-02,0,1,17.4
U00062,2026-01-02,1,1,20.5
U00085,2026-01-02,0,6,83.2
U00129,2026-01-02,0,3,51.9
U00166,2026-01-02,0,1,23.5
U00176,2026-01-02,0,2,41.5
U00195,2026-01-02,0,4,27.1
U00237,2026-01-02,0,1,28.2
U00281,2026-01-02,0,4,29.8
U00289,2026-01-02,0,1,6.8
U00333,2026-01-02,0,1,35.1
U00432,2026-01-02,0,1,50.4
U00537,2026-01-02,0,1,12.4
U00539,2026-01-02,0,3,22.7
U00602,2026-01-02,1,2,20.5
U00617,2026-01-02,1,2,19.8
U00621,2026-01-02,0,1,66.8
U00628,2026-01-02,0,4,35.3
U00654,2026-01-02,1,2,37.2
U00695,2026-01-02,1,3,31.8
U00772,2026-01-02,0,2,54.7
U00790,2026-01-02,0,1,72.1
U00819,2026-01-02,0,1,34.7
U00873,2026-01-02,1,2,54.2
U00902,2026-01-02,0,5,8.8
U00919,2026-01-02,0,3,18.5
U00993,2026-01-02,0,1,29.1
U01009,2026-01-02,0,2,31.0
U01113,2026-01-02,0,1,16.2
U01119,2026-01-02,0,2,6.2
U01163,2026-01-02,0,3,63.0
U01164,2026-01-02,0,2,8.2
U01186,2026-01-02,0,3,65.4
U01213,2026-01-02,0,3,12.8
U01220,2026-01-02,0,4,32.0
U01233,2026-01-02,0,1,12.5
U01296,2026-01-02,0,2,51.4
U01420,2026-01-02,1,1,9.9
U01435,2026-01-02,0,1,72.7
U01467,2026-01-02,1,1,47.5
U01487,2026-01-02,0,2,2.7
U01636,2026-01-02,1,1,39.5
U01770,2026-01-02,0,3,43.3
U01876,2026-01-02,1,2,8.0
U01923,2026-01-02,1,1,23.1
U01946,2026-01-02,1,5,5.8
U01956,2026-01-02,0,4,21.1
U01982,2026-01-02,1,1,23.5
U02004,2026-01-02,0,3,30.0
U02036,2026-01-02,0,2,32.2
U02041,2026-01-02,0,1,22.6
U02063,2026-01-02,0,2,12.6
U02066,2026-01-02,0,2,35.8
U02217,2026-01-02,0,1,38.9
U02221,2026-01-02,0,1,24.2
U02309,2026-01-02,1,1,15.1
U02323,2026-01-02,0,2,28.1
U02341,2026-01-02,1,2,35.1
U02361,2026-01-02,0,1,34.3
U02375,2026-01-02,0,1,12.3
U02395,2026-01-02,0,1,23.8
U02449,2026-01-02,0,3,48.4
U02507,2026-01-02,0,1,34.1
U02509,2026-01-02,0,2,62.8
U02533,2026-01-02,0,1,28.1
U02583,2026-01-02,0,3,40.3
U02611,2026-01-02,0,3,8.7
U02630,2026-01-02,0,2,28.0
U02657,2026-01-02,0,1,21.8
U02670,2026-01-02,0,2,18.6
U02685,2026-01-02,0,1,44.2
U02703,2026-01-02,1,3,20.4
U02781,2026-01-02,0,2,61.6
U02801,2026-01-02,0,1,10.4
U02826,2026-01-02,1,3,35.6
U02848,2026-01-02,0,2,5.2
U02857,2026-01-02,0,3,4.8
U02977,2026-01-02,0,2,20.2
U02987,2026-01-02,0,2,60.3
U03057,2026-01-02,1,1,89.5
U03142,2026-01-02,0,2,55.1
U03175,2026-01-02,1,2,42.6
U03181,2026-01-02,1,1,9.9
U03240,2026-01-02,0,2,30.1
U03278,2026-01-02,0,2,10.3
U03288,2026-01-02,0,2,28.8
U03311,2026-01-02,0,3,52.5
U03324,2026-01-02,0,5,76.5
U03335,2026-01-02,0,1,22.7
U03336,2026-01-02,0,2,27.9
U03361,2026-01-02,1,4,13.5
U03364,2026-01-02,0,4,41.1
U03414,2026-01-02,0,2,24.8
U03473,2026-01-02,0,2,6.0
U03496,2026-01-02,0,4,43.1
U03517,2026-01-02,1,1,12.8
U03531,2026-01-02,0,3,23.2
U03617,2026-01-02,1,1,20.7
U03638,2026-01-02,0,3,62.5
U03664,2026-01-02,0,3,25.3
U03708,2026-01-02,0,2,41.8
U03716,2026-01-02,0,2,6.7
U03729,2026-01-02,0,3,80.7
U03735,2026-01-02,1,3,56.6
U03779,2026-01-02,0,2,24.5
U03979,2026-01-02,1,2,35.1
U03986,2026-01-02,0,3,18.1
U04016,2026-01-02,0,2,15.9
U04026,2026-01-02,0,1,49.6
U04030,2026-01-02,0,1,14.2
U04234,2026-01-02,1,2,15.6
U04287,2026-01-02,1,3,32.1
U04327,2026-01-02,0,3,62.2
U04349,2026-01-02,1,2,24.8
U04363,2026-01-02,0,1,14.5
U04382,2026-01-02,0,1,9.2
U04409,2026-01-02,0,1,25.6
U04418,2026-01-02,1,3,9.6
U04426,2026-01-02,1,3,43.4
U04442,2026-01-02,1,3,39.7
U04511,2026-01-02,0,1,22.9
U04569,2026-01-02,0,1,19.4
U04613,2026-01-02,1,1,24.5
U04615,2026-01-02,0,5,17.8
U04740,2026-01-02,0,3,61.8
U04780,2026-01-02,0,6,61.6
U04818,2026-01-02,0,1,29.8
U04844,2026-01-02,1,1,65.3
U04883,2026-01-02,0,2,33.1
U04917,2026-01-02,1,1,44.9
U04929,2026-01-02,0,3,38.6
U04989,2026-01-02,1,2,39.5
U05032,2026-01-02,0,3,26.5
U05107,2026-01-02,0,1,22.0
U05155,2026-01-02,0,1,37.0
U05205,2026-01-02,1,2,29.8
U05209,2026-01-02,0,1,24.7
U05227,2026-01-02,0,2,27.5
U05246,2026-01-02,0,2,28.0
U05252,2026-01-02,1,1,37.5
U05264,2026-01-02,0,2,24.7
U05270,2026-01-02,0,3,20.9
U05280,2026-01-02,0,1,45.6
U05333,2026-01-02,0,3,6.2
U05349,2026-01-02,0,1,35.2
U05396,2026-01-02,1,3,55.8
U05429,2026-01-02,0,5,36.4
U05476,2026-01-02,0,5,20.1
U05526,2026-01-02,1,3,22.3
U05536,2026-01-02,0,4,18.0
U05614,2026-01-02,0,1,29.2
U05615,2026-01-02,0,2,27.1
U05681,2026-01-02,1,2,25.2
U05719,2026-01-02,0,2,17.7
U05731,2026-01-02,0,2,22.4
U05774,2026-01-02,0,2,26.5
U05974,2026-01-02,1,2,47.2
U06032,2026-01-02,1,3,21.3
U06033,2026-01-02,0,1,29.7
U06205,2026-01-02,1,1,81.6
U06270,2026-01-02,1,1,50.9
U06331,2026-01-02,0,2,40.2
U06382,2026-01-02,1,2,22.2
U06444,2026-01-02,1,2,37.7
U06446,2026-01-02,1,1,43.6
U06472,2026-01-02,0,3,35.3
U06508,2026-01-02,0,2,27.6
U06518,2026-01-02,0,1,28.7
U06552,2026-01-02,0,1,28.6
U06588,2026-01-02,0,2,37.0
U06602,2026-01-02,0,2,25.5
U06610,2026-01-02,0,2,12.1
U06617,2026-01-02,0,2,99.8
U06752,2026-01-02,1,3,39.1
U06769,2026-01-02,0,3,22.1
U06909,2026-01-02,0,2,39.3
U06910,2026-01-02,0,3,25.8
U06950,2026-01-02,1,2,51.9
U06980,2026-01-02,0,3,20.1
U07014,2026-01-02,1,1,43.5
U07057,2026-01-02,0,1,101.7
U07066,2026-01-02,0,3,18.3
U07069,2026-01-02,0,2,86.4
U07074,2026-01-02,1,3,32.4
U07169,2026-01-02,0,2,30.5
U07226,2026-01-02,1,1,22.5
U07270,2026-01-02,0,2,19.3
U07272,2026-01-02,1,2,15.8
U07318,2026-01-02,1,2,31.1
U07348,2026-01-02,1,2,63.7
U07411,2026-01-02,0,3,15.0
U07435,2026-01-02,1,3,15.1
U07525,2026-01-02,0,1,35.9
U07613,2026-01-02,0,2,35.6
U07688,2026-01-02,0,1,31.4
U07694,2026-01-02,0,3,36.7
U07712,2026-01-02,0,3,75.6
U07739,2026-01-02,0,3,12.7
U07762,2026-01-02,0,1,18.9
U07852,2026-01-02,1,3,10.2
U07918,2026-01-02,0,1,40.4
U07950,2026-01-02,0,1,45.1
U07966,2026-01-02,0,2,41.4
U08030,2026-01-02,1,1,33.8
U08138,2026-01-02,0,2,48.2
U08162,2026-01-02,0,1,35.8
U08164,2026-01-02,1,3,20.4
U08184,2026-01-02,0,1,20.1
U08335,2026-01-02,0,1,24.3
U08361,2026-01-02,0,2,14.6
U08367,2026-01-02,0,1,50.7
U08498,2026-01-02,0,1,9.0
U08519,2026-01-02,0,1,21.7
U08616,2026-01-02,0,2,17.0
U08669,2026-01-02,0,2,52.3
U08680,2026-01-02,0,2,29.2
U08714,2026-01-02,0,3,34.9
U08734,2026-01-02,0,2,70.0
U08821,2026-01-02,0,3,95.2
U08876,2026-01-02,0,4,36.2
U08886,2026-01-02,0,3,46.0
U08898,2026-01-02,1,3,34.5
U08936,2026-01-02,1,2,22.0
U08998,2026-01-02,1,3,32.7
U09022,2026-01-02,0,2,49.5
U09036,2026-01-02,1,1,13.5
U09046,2026-01-02,1,2,28.0
U09097,2026-01-02,1,1,44.3
U09258,2026-01-02,0,2,28.4
U09454,2026-01-02,1,2,22.2
U09544,2026-01-02,0,2,85.3
U09554,2026-01-02,0,2,53.5
U09641,2026-01-02,0,2,39.7
U09655,2026-01-02,0,3,98.5
U09667,2026-01-02,1,1,29.8
U09679,2026-01-02,0,3,70.7
U09714,2026-01-02,0,1,33.3
U09737,2026-01-02,0,2,45.3
U09801,2026-01-02,0,1,6.1
U09803,2026-01-02,0,2,21.8
U09819,2026-01-02,0,1,111.3
U09914,2026-01-02,1,4,50.0
U09966,2026-01-02,1,2,50.8
U10002,2026-01-02,0,1,23.6
U10026,2026-01-02,0,2,43.5
U10040,2026-01-02,0,2,52.8
U10133,2026-01-02,0,1,65.6
U10233,2026-01-02,1,1,11.9
U10282,2026-01-02,0,1,30.0
U10328,2026-01-02,0,3,26.4
U10348,2026-01-02,0,2,11.2
U10361,2026-01-02,0,1,30.7
U10395,2026-01-02,0,2,48.3
U10401,2026-01-02,0,2,21.5
U10470,2026-01-02,0,3,31.0
U10479,2026-01-02,0,1,19.6
U10515,2026-01-02,0,4,7.7
U10585,2026-01-02,1,2,13.7
U10602,2026-01-02,1,1,56.1
U10745,2026-01-02,1,1,44.6
U10778,2026-01-02,0,2,46.5
U10791,2026-01-02,0,3,89.1
U10796,2026-01-02,1,1,14.3
U10836,2026-01-02,0,3,79.2
U10858,2026-01-02,0,3,14.5
U10928,2026-01-02,0,1,19.5
U11005,2026-01-02,0,2,24.1
U11034,2026-01-02,0,1,16.4
U11039,2026-01-02,0,5,31.9
U11065,2026-01-02,0,1,11.3
U11122,2026-01-02,0,4,53.7
U11282,2026-01-02,0,2,22.6
U11290,2026-01-02,1,1,73.2
U11312,2026-01-02,0,1,27.3
U11330,2026-01-02,0,2,91.0
U11337,2026-01-02,0,2,17.8
U11342,2026-01-02,0,4,23.4
U11347,2026-01-02,0,6,7.7
U11416,2026-01-02,0,4,25.5
U11436,2026-01-02,0,2,21.5
U11445,2026-01-02,1,2,28.9
U11460,2026-01-02,0,1,15.8
U11473,2026-01-02,0,1,37.0
U11481,2026-01-02,1,1,13.7
U11489,2026-01-02,0,3,88.9
U11593,2026-01-02,1,2,26.2
U11692,2026-01-02,0,3,54.5
U11707,2026-01-02,0,2,17.9
U11742,2026-01-02,0,2,25.9
U11744,2026-01-02,0,1,37.1
U11757,2026-01-02,0,3,5.8
U11790,2026-01-02,0,2,39.3
U11792,2026-01-02,0,1,49.1
U11821,2026-01-02,0,2,24.9
U11971,2026-01-02,0,2,64.2
U12056,2026-01-02,0,1,39.6
U12061,2026-01-02,1,2,51.9
U12067,2026-01-02,1,2,30.6
U12085,2026-01-02,0,1,36.7
U12087,2026-01-02,0,3,20.2
U12144,2026-01-02,1,1,28.9
U12193,2026-01-02,1,3,40.4
U12284,2026-01-02,0,1,47.9
U12310,2026-01-02,0,2,36.5
U12364,2026-01-02,1,4,53.0
U12368,2026-01-02,0,1,16.6
U12419,2026-01-02,0,2,65.4
U12442,2026-01-02,0,3,18.4
U12590,2026-01-02,0,2,44.3
U12599,2026-01-02,1,2,43.6
U12632,2026-01-02,1,3,26.5
U12733,2026-01-02,0,1,17.3
U12749,2026-01-02,1,3,21.2
U12772,2026-01-02,0,2,88.5
U12792,2026-01-02,0,2,17.7
U12811,2026-01-02,1,2,24.5
U12819,2026-01-02,0,1,75.9
U12855,2026-01-02,0,2,16.6
U12865,2026-01-02,1,3,72.0
U12888,2026-01-02,0,3,24.0
U13029,2026-01-02,1,2,6.5
U13065,2026-01-02,0,2,8.0
U13072,2026-01-02,0,4,38.0
U13075,2026-01-02,0,3,31.9
U13076,2026-01-02,1,4,27.7
U13127,2026-01-02,0,1,80.8
U13291,2026-01-02,0,2,63.8
U13315,2026-01-02,0,2,49.9
U13324,2026-01-02,0,5,63.6
U13493,2026-01-02,1,1,14.3
U13552,2026-01-02,0,1,30.2
U13560,2026-01-02,0,1,60.6
U13571,2026-01-02,0,2,37.8
U13595,2026-01-02,0,1,29.4
U13612,2026-01-02,1,2,37.7
U13717,2026-01-02,0,2,10.7
U13734,2026-01-02,0,1,10.7
U13805,2026-01-02,0,5,18.9
U13819,2026-01-02,0,2,18.7
U13880,2026-01-02,0,3,79.8
U13975,2026-01-02,0,3,69.4
U13995,2026-01-02,0,1,57.4
U14052,2026-01-02,0,2,43.7
U14054,2026-01-02,1,3,61.3
U14066,2026-01-02,0,3,16.8
U14090,2026-01-02,1,1,12.4
U14175,2026-01-02,0,1,20.5
U14197,2026-01-02,0,2,37.4
U14212,2026-01-02,0,1,7.9
U14274,2026-01-02,0,1,36.0
U14290,2026-01-02,0,1,39.3
U14293,2026-01-02,0,1,28.0
U14371,2026-01-02,0,2,36.3
U14408,2026-01-02,0,1,61.6
U14532,2026-01-02,1,4,9.4
U14575,2026-01-02,1,1,58.6
U14584,2026-01-02,0,2,42.2
U14625,2026-01-02,0,3,12.8
U14649,2026-01-02,0,3,6.7
U14671,2026-01-02,1,2,11.6
U14737,2026-01-02,0,3,19.5
U14752,2026-01-02,0,1,11.3
U14757,2026-01-02,1,1,30.8
U14779,2026-01-02,0,3,19.5
U14846,2026-01-02,0,1,14.9
U14892,2026-01-02,1,1,21.9
U14914,2026-01-02,1,3,31.8
U15014,2026-01-02,0,3,48.2
U15067,2026-01-02,0,3,34.7
U15072,2026-01-02,1,2,9.5
U15099,2026-01-02,0,3,49.7
U15132,2026-01-02,0,4,7.3
U15263,2026-01-02,0,1,30.6
U15268,2026-01-02,0,1,4.3
U15281,2026-01-02,0,3,21.5
U15312,2026-01-02,0,3,9.4
U15314,2026-01-02,0,1,32.8
U15385,2026-01-02,0,3,30.0
U15407,2026-01-02,0,1,9.4
U15437,2026-01-02,0,2,45.1
U15443,2026-01-02,0,5,22.4
U15499,2026-01-02,0,2,33.2
U15540,2026-01-02,0,3,19.8
U15547,2026-01-02,0,1,23.4
U15561,2026-01-02,0,3,22.6
U15566,2026-01-02,0,2,63.0
U15736,2026-01-02,1,2,33.0
U15795,2026-01-02,1,1,15.3
U15823,2026-01-02,1,2,11.7
U15977,2026-01-02,0,1,32.6
U15987,2026-01-02,1,2,59.2
U16097,2026-01-02,1,2,24.1
U16201,2026-01-02,0,2,32.6
U16204,2026-01-02,0,2,14.2
U16209,2026-01-02,0,2,20.5
U16228,2026-01-02,0,1,28.6
U16251,2026-01-02,0,4,102.6
U16255,2026-01-02,1,3,7.6
U16327,2026-01-02,0,3,25.0
U16369,2026-01-02,1,4,64.7
U16463,2026-01-02,1,2,17.0
U16478,2026-01-02,1,1,32.3
U16482,2026-01-02,1,2,29.8
U16517,2026-01-02,0,3,49.3
U16518,2026-01-02,0,1,64.8
U16523,2026-01-02,0,3,69.0
U16605,2026-01-02,1,2,19.5
U16606,2026-01-02,1,1,68.5
U16610,2026-01-02,0,1,10.4
U16637,2026-01-02,0,1,35.7
U16652,2026-01-02,0,2,72.1
U16679,2026-01-02,1,4,5.3
U16703,2026-01-02,0,1,29.8
U16734,2026-01-02,0,2,49.7
U16735,2026-01-02,1,4,21.0
U16744,2026-01-02,0,2,9.2
U16783,2026-01-02,0,2,23.0
U16872,2026-01-02,0,1,118.9
U16876,2026-01-02,0,2,33.1
U16883,2026-01-02,0,3,9.0
U16900,2026-01-02,0,3,12.9
U17042,2026-01-02,0,5,128.8
U17121,2026-01-02,0,2,17.0
U17176,2026-01-02,1,3,26.8
U17177,2026-01-02,0,1,30.3
U17201,2026-01-02,0,1,66.4
U17234,2026-01-02,0,1,50.0
U17247,2026-01-02,0,4,34.5
U17248,2026-01-02,0,2,19.6
U17258,2026-01-02,0,3,25.4
U17262,2026-01-02,1,5,34.9
U17291,2026-01-02,0,1,26.7
U17307,2026-01-02,0,1,25.7
U17478,2026-01-02,1,2,44.5
U17537,2026-01-02,1,1,60.4
U17557,2026-01-02,0,3,12.5
U17638,2026-01-02,0,1,30.3
U17641,2026-01-02,0,2,58.1
U17655,2026-01-02,1,2,27.3
U17749,2026-01-02,0,3,15.2
U17752,2026-01-02,0,1,42.3
U17805,2026-01-02,0,3,40.4
U17888,2026-01-02,0,2,38.0
U17892,2026-01-02,0,2,57.7
U17932,2026-01-02,0,3,14.8
U17955,2026-01-02,1,3,42.5
U17979,2026-01-02,0,2,32.3
U17981,2026-01-02,0,3,26.0
U18040,2026-01-02,0,3,24.8
U18046,2026-01-02,0,1,38.6
U18077,2026-01-02,1,2,30.4
U18155,2026-01-02,0,1,43.4
U18168,2026-01-02,1,5,41.0
U18268,2026-01-02,0,2,26.4
U18342,2026-01-02,0,3,2.8
U18400,2026-01-02,1,3,11.8
U18434,2026-01-02,0,4,42.5
U18500,2026-01-02,0,3,17.1
U18506,2026-01-02,0,2,36.5
U18553,2026-01-02,0,1,44.4
U18680,2026-01-02,0,2,9.8
U18716,2026-01-02,0,2,61.3
U18801,2026-01-02,0,1,14.9
U18822,2026-01-02,0,2,38.0
U18846,2026-01-02,0,2,41.7
U18871,2026-01-02,0,1,19.7
U18873,2026-01-02,0,3,71.3
U18903,2026-01-02,0,2,48.3
U18924,2026-01-02,0,3,34.1
U18989,2026-01-02,1,1,56.2
U19007,2026-01-02,0,2,44.3
U19055,2026-01-02,0,3,96.8
U19065,2026-01-02,0,2,24.3
U19127,2026-01-02,1,1,7.4
U19163,2026-01-02,1,4,14.8
U19207,2026-01-02,0,3,77.9
U19262,2026-01-02,0,3,29.0
U19272,2026-01-02,0,3,13.5
U19282,2026-01-02,0,1,39.4
U19301,2026-01-02,0,3,9.7
U19332,2026-01-02,1,5,17.2
U19381,2026-01-02,0,4,5.0
U19388,2026-01-02,0,2,43.5
U19404,2026-01-02,1,1,17.2
U19722,2026-01-02,0,5,13.9
U19739,2026-01-02,0,1,22.7
U19772,2026-01-02,1,2,61.2
U19789,2026-01-02,1,2,11.4
U19796,2026-01-02,0,2,32.7
U19831,2026-01-02,0,1,33.5
U19864,2026-01-02,0,3,9.6
U19875,2026-01-02,0,2,20.9
U19880,2026-01-02,0,2,11.8
U19883,2026-01-02,0,2,94.7
U19910,2026-01-02,1,2,24.4
U19921,2026-01-02,0,3,26.8
U19931,2026-01-02,0,2,31.3
U19953,2026-01-02,0,2,10.2
U19961,2026-01-02,0,2,18.6
U19998,2026-01-02,0,5,30.8
U20013,2026-01-02,0,2,20.8
U20161,2026-01-02,0,1,52.0
U20220,2026-01-02,0,1,24.9
U20279,2026-01-02,0,2,17.4
U20319,2026-01-02,0,2,31.4
U20393,2026-01-02,1,2,15.2
U20429,2026-01-02,0,1,40.6
U20543,2026-01-02,1,2,68.6
U20607,2026-01-02,0,2,16.4
U20656,2026-01-02,0,1,34.9
U20659,2026-01-02,0,6,51.4
U20661,2026-01-02,0,4,31.6
U20718,2026-01-02,0,3,42.5
U20831,2026-01-02,1,3,12.6
U20876,2026-01-02,0,2,39.2
U20895,2026-01-02,1,2,42.9
U20905,2026-01-02,1,2,21.2
U20950,2026-01-02,0,4,16.5
U20985,2026-01-02,0,2,33.2
U20993,2026-01-02,0,1,24.7
U21048,2026-01-02,0,1,23.4
U21087,2026-01-02,0,3,86.4
U21147,2026-01-02,0,1,31.4
U21154,2026-01-02,0,3,48.3
U21186,2026-01-02,0,2,5.3
U21235,2026-01-02,1,2,60.7
U21265,2026-01-02,1,3,10.2
U21455,2026-01-02,0,3,46.1
U21542,2026-01-02,1,1,36.0
U21562,2026-01-02,0,4,48.0
U21567,2026-01-02,0,3,32.6
U21571,2026-01-02,1,1,13.4
U21607,2026-01-02,0,4,19.2
U21646,2026-01-02,0,1,25.1
U21718,2026-01-02,0,2,39.6
U21727,2026-01-02,0,1,14.5
U21789,2026-01-02,0,3,49.2
U21826,2026-01-02,0,3,25.6
U21854,2026-01-02,0,2,9.7
U21857,2026-01-02,0,1,20.1
U21944,2026-01-02,0,2,18.8
U21946,2026-01-02,1,3,38.0
U22088,2026-01-02,1,2,15.6
U22132,2026-01-02,0,4,37.5
U22166,2026-01-02,1,2,8.5
U22172,2026-01-02,0,4,4.2
U22204,2026-01-02,0,1,55.6
U22243,2026-01-02,1,2,12.2
U22275,2026-01-02,0,1,27.0
U22296,2026-01-02,1,1,36.2
U22378,2026-01-02,0,2,36.2
U22421,2026-01-02,1,5,50.0
U22446,2026-01-02,1,2,40.6
U22510,2026-01-02,1,1,28.9
U22632,2026-01-02,0,2,26.2
U22697,2026-01-02,0,2,34.9
U22764,2026-01-02,0,5,29.4
U22778,2026-01-02,1,2,15.9
U22812,2026-01-02,0,2,39.6
U22840,2026-01-02,1,2,27.6
U22899,2026-01-02,1,1,54.2
U22926,2026-01-02,0,1,52.2
U22971,2026-01-02,0,2,12.4
U22999,2026-01-02,0,5,36.1
U23049,2026-01-02,0,2,22.6
U23051,2026-01-02,0,1,42.5
U23120,2026-01-02,1,2,3.5
U23261,2026-01-02,0,2,6.2
U23495,2026-01-02,0,2,51.4
U23537,2026-01-02,0,2,40.4
U23591,2026-01-02,1,2,24.3
U23608,2026-01-02,0,1,20.2
U23671,2026-01-02,0,3,54.5
U23824,2026-01-02,0,2,94.0
U23832,2026-01-02,0,2,14.9
U23840,2026-01-02,0,2,24.6
U23852,2026-01-02,0,6,12.2
U23891,2026-01-02,0,1,17.7
U23957,2026-01-02,0,4,20.4
U23999,2026-01-02,1,1,9.8
U24038,2026-01-02,0,2,16.6
U24062,2026-01-02,0,1,13.6
U24072,2026-01-02,0,3,10.8
U24078,2026-01-02,1,1,25.0
U24165,2026-01-02,0,1,60.2
U24189,2026-01-02,1,2,31.1
U24255,2026-01-02,1,1,18.2
U24344,2026-01-02,0,1,37.7
U24422,2026-01-02,1,2,3.0
U24431,2026-01-02,0,1,25.9
U24497,2026-01-02,0,4,28.3
U24527,2026-01-02,0,2,16.2
U24626,2026-01-02,0,2,28.9
U24680,2026-01-02,0,1,20.8
U24721,2026-01-02,0,2,95.4
U24754,2026-01-02,0,4,36.3
U24785,2026-01-02,1,1,42.9
U24832,2026-01-02,1,2,38.1
U24928,2026-01-02,1,2,19.3
U24948,2026-01-02,0,2,44.7
U24958,2026-01-02,0,2,23.6
U24963,2026-01-02,0,3,47.0
U25002,2026-01-02,0,2,15.9
U25026,2026-01-02,1,2,47.9
U25059,2026-01-02,0,1,15.4
U25070,2026-01-02,0,2,60.2
U25084,2026-01-02,0,3,15.5
U25238,2026-01-02,0,3,2.7
U25251,2026-01-02,0,3,12.8
U25324,2026-01-02,0,2,36.6
U25329,2026-01-02,0,1,19.1
U25361,2026-01-02,0,2,27.3
U25429,2026-01-02,0,1,20.3
U25431,2026-01-02,0,2,23.1
U25627,2026-01-02,0,2,49.7
U25643,2026-01-02,0,1,40.9
U25771,2026-01-02,0,2,34.7
U25800,2026-01-02,0,3,17.1
U25834,2026-01-02,0,2,67.5
U25864,2026-01-02,0,1,40.4
U25894,2026-01-02,0,1,59.9
U26071,2026-01-02,0,2,14.0
U26093,2026-01-02,0,1,17.2
U26109,2026-01-02,0,3,63.9
U26142,2026-01-02,0,3,5.0
U26153,2026-01-02,0,5,21.5
U26225,2026-01-02,0,2,7.3
U26315,2026-01-02,1,1,33.1
U26397,2026-01-02,0,3,14.4
U26423,2026-01-02,0,1,50.7
U26428,2026-01-02,0,1,25.6
U26452,2026-01-02,1,2,43.3
U26583,2026-01-02,0,1,2.1
U26596,2026-01-02,1,1,7.7
U26670,2026-01-02,0,2,19.2
U26796,2026-01-02,0,1,16.1
U26962,2026-01-02,0,1,31.0
U27120,2026-01-02,0,1,47.4
U27174,2026-01-02,0,1,51.7
U27284,2026-01-02,1,1,46.4
U27288,2026-01-02,0,1,93.9
U27299,2026-01-02,0,2,10.8
U27319,2026-01-02,0,2,45.0
U27328,2026-01-02,0,1,20.3
U27349,2026-01-02,0,1,49.3
